SHA256,TimeDateStamp,Machine,Magic,DllCharacteristics,SizeOfImage,SizeOfOptionalHeader,Characteristics,ImageBase,SizeOfCode,MajorSubsystemVersion,AddressOfEntryPoint,MajorOperatingSystemVersion,SizeOfInitializedData,CheckSum,MajorLinkerVersion,SectionAlignment,Subsystem,BaseOfCode,e_lfanew,SizeOfStackReserve,pdata_PointerToRawData,rsrc_Misc_VirtualSize,pdata_SizeOfRawData,reloc_PointerToRawData,pdata_VirtualAddress,text_Misc_VirtualSize,pdata_Misc_VirtualSize,rsrc_SizeOfRawData,rsrc_PointerToRawData,pdata_Characteristics,reloc_VirtualAddress,text_SizeOfRawData,reloc_SizeOfRawData,rsrc_VirtualAddress,text_PointerToRawData,reloc_Misc_VirtualSize,data_Misc_VirtualSize,bss_Characteristics,data_PointerToRawData,rdata_Misc_VirtualSize,data_SizeOfRawData,data_VirtualAddress,idata_Characteristics,advapi32.dll,ole32.dll,oleaut32.dll,psapi.dll,setupapi.dll,shlwapi.dll,pdh.dll,xmllite.dll,msvcr110.dll,msvcrt.dll,shell32.dll,ntdll.dll,api-ms-win-core-winrt-l1-1-0.dll,dui70.dll,msvcr100.dll,msvcp100.dll,version.dll,rpcrt4.dll,secur32.dll,userenv.dll,cabinet.dll,comctl32.dll,api-ms-win-core-com-l1-1-1.dll,api-ms-win-core-synch-l1-2-0.dll,api-ms-win-core-processthreads-l1-1-2.dll,api-ms-win-core-errorhandling-l1-1-1.dll,api-ms-win-core-libraryloader-l1-2-0.dll,api-ms-win-core-profile-l1-1-0.dll,api-ms-win-core-sysinfo-l1-2-1.dll,api-ms-win-core-string-l1-1-0.dll,api-ms-win-core-registry-l1-1-0.dll,api-ms-win-core-io-l1-1-1.dll,api-ms-win-core-path-l1-1-0.dll,api-ms-win-eventing-provider-l1-1-0.dll,api-ms-win-core-string-l2-1-0.dll,api-ms-win-eventing-controller-l1-1-0.dll,api-ms-win-core-file-l1-2-1.dll,netapi32.dll,api-ms-win-core-rtlsupport-l1-2-0.dll,api-ms-win-core-heap-l2-1-0.dll,api-ms-win-core-heap-l1-2-0.dll,api-ms-win-core-util-l1-1-0.dll,api-ms-win-core-memory-l1-1-2.dll,api-ms-win-core-debug-l1-1-1.dll,api-ms-win-core-handle-l1-1-0.dll,winmm.dll,resutils.dll,mpr.dll,crypt32.dll,dbghelp.dll,odbc32.dll,ws2_32.dll,sspicli.dll,wkscli.dll,netutils.dll,comdlg32.dll,msvcp110.dll,wtsapi32.dll,samcli.dll,wininet.dll,srvcli.dll,msvcp110_win.dll,api-ms-win-shcore-scaling-l1-1-1.dll,gdiplus.dll,api-ms-win-core-winrt-string-l1-1-0.dll,iphlpapi.dll,mfc42u.dll,atl.dll,powrprof.dll,framedynos.dll,wsock32.dll,propsys.dll,api-ms-win-core-apiquery-l1-1-0.dll,api-ms-win-core-shlwapi-legacy-l1-1-0.dll,iertutil.dll,uxtheme.dll,vssapi.dll,logoncli.dll,api-ms-win-core-localization-l1-2-1.dll,api-ms-win-core-console-l1-1-0.dll,api-ms-win-core-processenvironment-l1-2-0.dll,rasapi32.dll,winhttp.dll,msvcr90.dll,ntdsapi.dll,bcrypt.dll,api-ms-win-security-base-l1-2-0.dll,api-ms-win-security-lsapolicy-l1-1-0.dll,rtutils.dll,api-ms-win-core-winrt-error-l1-1-0.dll,msi.dll,ncrypt.dll,urlmon.dll,wintrust.dll,wldap32.dll,mapi32.dll,api-ms-win-core-winrt-error-l1-1-1.dll,winspool.drv,api-ms-win-core-heap-obsolete-l1-1-0.dll,api-ms-win-core-processenvironment-l1-1-0.dll,api-ms-win-core-processthreads-l1-1-0.dll,api-ms-win-core-synch-l1-1-0.dll,api-ms-win-security-base-l1-1-0.dll,api-ms-win-core-threadpool-l1-2-0.dll,api-ms-win-core-sysinfo-l1-1-0.dll,api-ms-win-core-windowserrorreporting-l1-1-0.dll,api-ms-win-service-core-l1-1-1.dll,api-ms-win-core-sidebyside-l1-1-0.dll,api-ms-win-core-delayload-l1-1-1.dll,appvisvsubsystems32.dll,vcruntime140.dll,api-ms-win-crt-time-l1-1-0.dll,api-ms-win-crt-runtime-l1-1-0.dll,api-ms-win-crt-filesystem-l1-1-0.dll,api-ms-win-crt-stdio-l1-1-0.dll,api-ms-win-crt-string-l1-1-0.dll,api-ms-win-crt-convert-l1-1-0.dll,api-ms-win-crt-heap-l1-1-0.dll,api-ms-win-crt-math-l1-1-0.dll,api-ms-win-crt-locale-l1-1-0.dll,api-ms-win-crt-utility-l1-1-0.dll,msimg32.dll,msvcp140.dll,appvisvsubsystems64.dll,msvcp120.dll,msvcr120.dll,opengl32.dll,engine.dll,mfc120u.dll,api-ms-win-shcore-obsolete-l1-1-0.dll,api-ms-win-core-string-obsolete-l1-1-0.dll,api-ms-win-core-kernel32-legacy-l1-1-1.dll,imm32.dll,api-ms-win-core-registry-l1-1-1.dll,qt5gui.dll,qt5core.dll,imagehlp.dll,oledlg.dll,olepro32.dll,oleacc.dll,devobj.dll,msvcp90.dll,sysdm.cpl,libgimp-2.0-0.dll,libgimpbase-2.0-0.dll,libgimpcolor-2.0-0.dll,libglib-2.0-0.dll,libintl-8.dll,shcore.dll,libgcc_s_seh-1.dll,libstdc++-6.dll,libfontconfig-1.dll,libgimpui-2.0-0.dll,libgimpwidgets-2.0-0.dll,libgobject-2.0-0.dll,libgtk-win32-2.0-0.dll,libgdk_pixbuf-2.0-0.dll,libcairo-2.dll,libgdk-win32-2.0-0.dll,libgio-2.0-0.dll,libgnutls-30.dll,libiconv-2.dll,libpcreposix-0.dll,libhdf5-9.dll,msvbvm60.dll,msvcp_win.dll,api-ms-win-crt-private-l1-1-0.dll,dwmapi.dll,wbemcomn.dll,api-ms-win-core-version-l1-1-0.dll,mswsock.dll,api-ms-win-eventing-classicprovider-l1-1-0.dll,api-ms-win-security-sddl-l1-1-0.dll,api-ms-win-core-synch-l1-2-1.dll,api-ms-win-security-provider-l1-1-0.dll,api-ms-win-core-timezone-l1-1-0.dll,api-ms-win-core-psapi-l1-1-0.dll,api-ms-win-core-console-l2-1-0.dll,api-ms-win-core-wow64-l1-1-0.dll,loadperf.dll,api-ms-win-core-libraryloader-l1-2-1.dll,api-ms-win-core-datetime-l1-1-1.dll,api-ms-win-service-management-l1-1-0.dll,api-ms-win-service-management-l2-1-0.dll,api-ms-win-eventing-consumer-l1-1-0.dll,dnsapi.dll,dmcmnutils.dll,omadmapi.dll,api-ms-win-core-file-l2-1-2.dll,api-ms-win-power-setting-l1-1-0.dll,combase.dll,api-ms-win-core-threadpool-legacy-l1-1-0.dll,msys-1.0.dll,msys-intl-8.dll,api-ms-win-core-localization-l1-2-2.dll,cryptsp.dll,wer.dll,url.dll,avicap32.dll,ulib.dll,winscard.dll,avifil32.dll,mfc42.dll,msvcp60.dll,mscms.dll,shfolder.dll,msacm32.dll,webservices.dll,normaliz.dll,wsnmp32.dll,msvfw32.dll,rtm.dll,api-ms-win-core-memory-l1-1-0.dll,api-ms-win-core-console-l3-2-0.dll,api-ms-win-core-localization-l1-2-0.dll,api-ms-win-core-errorhandling-l1-1-0.dll,api-ms-win-core-processthreads-l1-1-1.dll,api-ms-win-core-interlocked-l1-1-0.dll,api-ms-win-core-debug-l1-1-0.dll,api-ms-win-core-rtlsupport-l1-1-0.dll,api-ms-win-core-file-l1-1-0.dll,api-ms-win-core-heap-l1-1-0.dll,api-ms-win-ntuser-sysparams-l1-1-0.dll,odbccp32.dll,api-ms-win-core-memory-l1-1-3.dll,api-ms-win-core-datetime-l1-1-0.dll,api-ms-win-core-fibers-l1-1-0.dll,api-ms-win-core-file-l2-1-0.dll,api-ms-win-core-sysinfo-l1-2-0.dll,wdscore.dll,api-ms-win-core-com-l1-1-0.dll,api-ms-win-security-lsalookup-l1-1-0.dll,api-ms-win-service-winsvc-l1-1-0.dll,api-ms-win-core-io-l1-1-0.dll,api-ms-win-core-delayload-l1-1-0.dll,api-ms-win-core-kernel32-legacy-l1-1-0.dll,api-ms-win-core-processthreads-l1-1-3.dll,api-ms-win-core-wow64-l1-1-1.dll,api-ms-win-core-registry-l2-1-0.dll,api-ms-win-core-namedpipe-l1-1-0.dll,api-ms-win-core-shlwapi-obsolete-l1-1-0.dll,api-ms-win-core-version-l1-1-1.dll,libcrypto.dll,api-ms-win-eventlog-legacy-l1-1-0.dll,api-ms-win-rtcore-ntuser-window-l1-1-0.dll,api-ms-win-core-errorhandling-l1-1-2.dll,api-ms-win-core-file-l1-2-3.dll,api-ms-win-shcore-taskpool-l1-1-0.dll,api-ms-win-security-lsalookup-l2-1-0.dll,vcruntime140_1.dll,ifsutil.dll,api-ms-win-core-commandlinetoargv-l1-1-0.dll,bcd.dll,api-ms-win-stateseparation-helpers-l1-1-0.dll,profapi.dll,api-ms-win-core-localization-obsolete-l1-2-0.dll,api-ms-win-shell-shdirectory-l1-1-0.dll,libwiretap.dll,libwsutil.dll,glib-2.0-0.dll,api-ms-win-core-toolhelp-l1-1-0.dll,api-ms-win-service-core-l1-1-0.dll,api-ms-win-core-libraryloader-l1-1-0.dll,api-ms-win-devices-config-l1-1-1.dll,api-ms-win-core-realtime-l1-1-0.dll,api-ms-win-core-file-l1-2-0.dll,api-ms-win-core-featurestaging-l1-1-0.dll,duser.dll,api-ms-win-devices-query-l1-1-0.dll,api-ms-win-shcore-stream-l1-1-0.dll,api-ms-win-appmodel-runtime-l1-1-0.dll,api-ms-win-core-privateprofile-l1-1-0.dll,dmenrollengine.dll
d7a2ec486f5513c82a19e8d4f3c48741b1253adfd7534e3a575e98421519b208,1759182293,34404,523,49504,6389760,240,34,5368709120,3850240,6,2580560,6,2519552,6390459,14,4096,2,4096,296,1048576,5353472,743440,207872,6308864,5398528,3850236,207420,743936,5564928,1073741888,6365184,3850240,22528,5619712,1024,22380,161820,0,5230592,1379052,122880,5234688,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
